id;date;feat1;feat2;feat3;feat4;feat5;feat6;feat7;feat8;feat9;feat10;feat11;feat12;feat13;feat14;feat15;feat16;feat17;feat18;feat19;feat20;feat21;feat22;feat23;feat24;feat25;feat26;feat27;feat28;feat29;target;target2
12669;10.04.2022;1;20000;FULL_TIME;8000;37;0;0;1124;4300;90;;;;8185;;;;;;UNIVERSITY_FULL_TIME;30;1;15;0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;3157
12670;07.02.2022;0;8000;FULL_TIME;2000;39;10;0,909090909;820;2817;21;5443;;0;;103;;85;85;;BACCALAUREATE_FULL_TIME;30;11;4;0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;9493
12671;30.04.2022;1;12000;AUTONOMIC;8000;35;0;0;1081;;34;;;;;;;114;114;;BACCALAUREATE_AUTONOMIC;30;1;1;0,631087944;-0,775711291;0;1;0,587785252;0,809016994;0;3025
12672;19.01.2022;;;;;;0;0;166;2673;42;;;33;6110;635;;166;166;;BACCALAUREATE_AUTONOMIC;30;1;13;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;8764
12673;28.05.2022;0;20000;AUTONOMIC;15000;32;0;0;;7861;40;;;;2981;;;;;;UNIVERSITY_AUTONOMIC;30;1;13;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;1822
12674;19.01.2022;;;;;;0;0;319;490;30;239;;0;4680;217;;;;;BACCALAUREATE_FULL_TIME;24;1;5;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;3846
12675;10.02.2022;;;;;;0;0;1387;0;54;;;0;14102;216;;120;106;;BASIC_EDUCATION_AUTONOMIC;30;1;19;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;366
12676;13.05.2022;1;15000;AUTONOMIC;5000;34;1;0,5;677;0;14;17746;;;;323;;;;323;UNIVERSITY_AUTONOMIC;7;2;10;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-3292
12677;07.02.2022;1;13500;FULL_TIME;3000;61;1;0,5;1215;;38;;;51;;671;;;25;;BASIC_EDUCATION_FULL_TIME;30;7;86;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;7584
12678;05.03.2022;1;16000;AUTONOMIC;11000;30;4;0,8;1443;600;68;27648;;150;8000;71;;239;24;;BACCALAUREATE_AUTONOMIC;30;5;13;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;4723
12679;24.05.2022;0;15000;FULL_TIME;7000;36;0;0;1365;0;51;;;;0;;;239;17;;BACCALAUREATE_FULL_TIME;10;1;9;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;3330
12680;10.02.2022;;;;;;0;0;1383;;100;;;0;;705;;187;184;;BACCALAUREATE_FULL_TIME;30;1;14;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;-3233
12681;22.03.2022;;;;;;2;0,666666667;329;0;53;;;0;9000;754;;197;197;;BACCALAUREATE_AUTONOMIC;30;3;13;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;2955
12682;07.04.2022;0;7000;PART_TIME;5000;33;5;0,833333333;1446;0;8;;;;6207;176;;42;1;;BACCALAUREATE_PART_TIME;30;6;4;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;7861
12683;18.04.2022;0;28000;FULL_TIME;5600;39;3;0,75;1390;380;35;12000;;97;2696;681;;189;4;196;UNIVERSITY_FULL_TIME;20;4;15;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;3053
12684;29.01.2022;0;6500;FULL_TIME;0;25;0;0;;;7;;;0;;406;;;;;BASIC_EDUCATION_FULL_TIME;30;1;7;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;838
12685;10.03.2022;1;11000;PART_TIME;4000;24;1;0,5;962;0;64;6200;;87;0;203;;66;30;;UNIVERSITY_PART_TIME;11;2;10;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;2809
12686;13.03.2022;0;10000;FULL_TIME;500;18;2;0,666666667;223;500;22;4150;;25;1374;158;;181;181;;BACCALAUREATE_FULL_TIME;30;3;12;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;5702
12687;13.04.2022;;;;;;0;0;772;1695;22;;;;1400;;;64;1;;BACCALAUREATE_FULL_TIME;30;1;9;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;3913
12688;26.04.2022;1;14500;AUTONOMIC;500;39;0;0;864;930;37;;;0;4000;;;148;15;;BACCALAUREATE_AUTONOMIC;30;1;31;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-369
12689;15.01.2022;0;15000;FULL_TIME;10000;44;0;0;;4707;90;;;;4821;;;;;;UNIVERSITY_FULL_TIME;10;1;8;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-4275
12690;03.02.2022;;;;;;0;0;377;3546;55;;;0;900;604;;159;15;;UNIVERSITY_FULL_TIME;29;1;11;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;6349
12691;20.04.2022;;;;;;2;0,666666667;1363;1351;39;3375;;0;3670;91;;136;1;;UNIVERSITY_FULL_TIME;30;3;15;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;3731
12692;09.05.2022;0;22000;FULL_TIME;15000;47;0;0;1233;1015;13;;;;1038;860;;45;22;;BACCALAUREATE_FULL_TIME;30;1;14;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;1853
12693;28.03.2022;0;10000;FULL_TIME;500;43;2;0,666666667;1150;3060;2;;;;3978;;;221;20;;BASIC_EDUCATION_FULL_TIME;30;3;12;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-2521
12694;07.02.2022;0;15000;FULL_TIME;10000;28;0;0;975;3600;19;3000;;112;17646;514;;261;2;47;UNIVERSITY_FULL_TIME;30;1;15;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;7687
12695;04.02.2022;1;8645;FULL_TIME;1000;32;0;0;1314;;12;;;144;20400;567;;351;1;;UNIVERSITY_FULL_TIME;12;1;7;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;9302
12696;12.03.2022;1;6000;PART_TIME;4000;33;0;0;85;;82;;;14;;;;;;;BACCALAUREATE_PART_TIME;30;1;1;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;5525
12697;27.02.2022;;;;;;0;0;566;;100;;;;;;;;;;UNIVERSITY_FULL_TIME;30;1;15;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;3085
12698;22.02.2022;0;10000;FULL_TIME;3000618;34;1;0,5;587;287;77;15412;;48;398;121;;264;1;;BASIC_EDUCATION_FULL_TIME;7;2;15;0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;4802
12699;21.05.2022;1;14000;FULL_TIME;1000;27;3;0,75;1437;0;91;900;;0;7182;651;;204;7;323;UNIVERSITY_FULL_TIME;16;4;6;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;8010
12700;29.01.2022;1;12000;FULL_TIME;10000;52;0;0;1144;1001;30;15000;;113;719;385;;;4;281;BASIC_EDUCATION_FULL_TIME;30;1;11;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-111
12701;05.04.2022;;;;;;0;0;930;0;18;;;0;5000;;;355;4;;UNIVERSITY_FULL_TIME;30;1;30;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;147
12702;10.04.2022;1;15000;AUTONOMIC;3000;55;1;0,166666667;1143;13088;73;;;0;18000;148;;261;20;;BACCALAUREATE_AUTONOMIC;30;6;28;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;6079
12703;15.01.2022;;;;;;5;0,833333333;1106;350;16;;;;2000;257;;227;1;;UNIVERSITY_FULL_TIME;10;6;16;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;2980
12704;10.01.2022;0;6500;FULL_TIME;2000;28;0;0;1308;0;46;6708;;0;200;207;;;94;;BACCALAUREATE_FULL_TIME;30;1;4;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;4740
12705;22.01.2022;0;6500;FULL_TIME;3000;33;3;0,75;40;55;34;;;;7072;;;40;5;;BACCALAUREATE_FULL_TIME;30;4;1;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;9609
12706;16.03.2022;0;20000;FULL_TIME;10000;39;0;0;213;186;21;;;44;607;682;;213;54;;UNIVERSITY_FULL_TIME;30;1;14;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;473
12707;10.03.2022;0;25000;AUTONOMIC;20000;61;2;0,666666667;199;8800;16;;;;8000;;;199;19;;UNIVERSITY_AUTONOMIC;30;3;12;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-2112
12708;13.01.2022;;;;;;0;0;538;500;69;;;;500;270;;;208;;BACCALAUREATE_FULL_TIME;30;1;15;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;2681
12709;25.05.2022;0;16000;FULL_TIME;10000;33;0;0;80;2220;71;20944;;15;1991;124;;80;11;;BACCALAUREATE_FULL_TIME;30;3;45;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;-4325
12710;10.01.2022;;;;;;2;0,666666667;1121;53;20;;;;1100;336;;71;3;;BASIC_EDUCATION_AUTONOMIC;30;3;5;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;-3176
12711;20.01.2022;1;8000;AUTONOMIC;2000;30;0;0;1355;1104;6;;;0;5000;;;314;5;;BACCALAUREATE_AUTONOMIC;30;1;12;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;191
12712;22.01.2022;0;30000;AUTONOMIC;12000;26;0;0;74;72;82;;;;2875;;;74;1;;BASIC_EDUCATION_AUTONOMIC;30;1;13;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-4923
12713;17.04.2022;1;8000;STUDENT;3000;21;1;0,5;183;4815;4;17200;;68;5000;7;;99;2;;UNIVERSITY_STUDENT;8;2;9;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;2680
12714;14.01.2022;1;9000;AUTONOMIC;1000;43;6;0,857142857;1329;0;39;;;;200;473;;8;8;;BACCALAUREATE_AUTONOMIC;30;7;8;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;8067
12715;10.02.2022;1;10000;AUTONOMIC;4500;50;2;0,666666667;1312;479;20;;;0;5000;354;;275;14;;BACCALAUREATE_AUTONOMIC;29;3;6;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;1227
12716;06.01.2022;0;7000;AUTONOMIC;700;37;0;0;;;12;;;;;1031;;;;;BACCALAUREATE_AUTONOMIC;15;1;6;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;1063
12717;02.03.2022;0;12000;FULL_TIME;10000;42;0;0;32;0;20;;;;900;;;32;3;;BACCALAUREATE_FULL_TIME;30;1;7;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;5265
12718;17.02.2022;;;;;;0;0;;;79;;;;;;;;;;UNIVERSITY_PART_TIME;30;1;8;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;-873
12719;17.01.2022;0;14000;FULL_TIME;8000;21;0;0;283;3780;14;;;0;3780;280;;;;;BACCALAUREATE_FULL_TIME;16;1;12;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-3685
12720;03.02.2022;0;13000;FULL_TIME;1000;40;0;0;1427;0;59;;;40;1965;;;29;20;;BACCALAUREATE_FULL_TIME;30;1;15;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;7811
12721;05.05.2022;0;35000;AUTONOMIC;5000;32;0;0;;15981;96;;;;;;;;;;BACCALAUREATE_AUTONOMIC;30;1;7;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;1349
12722;03.03.2022;1;10000;AUTONOMIC;1200;54;0;0;201;279;80;;;;491;33;;201;97;;UNIVERSITY_AUTONOMIC;30;1;6;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;3087
12723;29.05.2022;;;;;;1;0,5;1430;20686;24;;;;20400;35;;210;2;;UNIVERSITY_FULL_TIME;30;3;90;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;6319
12724;27.02.2022;1;12000;FULL_TIME;1500;27;6;0,857142857;594;3990;82;;;;;;;;;;BACCALAUREATE_FULL_TIME;15;7;12;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;5680
12725;29.03.2022;1;7000;FULL_TIME;2000;24;3;0,75;546;0;86;1000;;72;1000;22;;28;28;22;UNIVERSITY_FULL_TIME;7;4;15;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-976
12726;16.05.2022;1;8000;AUTONOMIC;1000;32;0;0;1316;1100;77;7293;;129;3465;422;;49;8;171;BACCALAUREATE_AUTONOMIC;27;1;15;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-359
12727;15.04.2022;;;;;;1;0,5;850;1301;24;;;0;2700;210;;292;5;;UNIVERSITY_FULL_TIME;30;2;14;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;-2647
12728;15.04.2022;0;10000;FULL_TIME;1000;24;0;0;1296;134;72;1063;;30;;793;;223;13;122;BACCALAUREATE_FULL_TIME;25;1;13;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;4955
12729;16.04.2022;0;26000;RETIRED;12000;58;0;0;1428;4858;47;;;43;5460;412;;241;3;;BASIC_EDUCATION_RETIRED;30;2;18;0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;5247
12730;25.01.2022;0;6400;FULL_TIME;1500;50;0;0;22;232;28;2313;;;500;121;;22;22;;UNIVERSITY_FULL_TIME;30;1;35;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;1469
12731;17.01.2022;;;;;;0;0;10;120;58;;;0;9799;656;;10;4;;UNIVERSITY_FULL_TIME;30;1;15;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;9839
12732;27.03.2022;;;;;;0;0;1345;20748;99;;;21;16380;895;;92;23;;UNIVERSITY_FULL_TIME;30;2;28;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;1099
12733;15.02.2022;1;15000;FULL_TIME;10000;30;0;0;86;4265;49;;;88;3650;896;;86;3;;UNIVERSITY_FULL_TIME;30;1;8;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-2122
12734;25.05.2022;0;15000;FULL_TIME;7000;31;2;0,666666667;760;0;23;;;;;;;;;;UNIVERSITY_FULL_TIME;11;3;14;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-4360
12735;05.02.2022;0;14000;FULL_TIME;10000;34;0;0;195;11;88;536;;;50;402;;195;16;31;BACCALAUREATE_FULL_TIME;30;1;10;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-554
12736;27.03.2022;0;12000;AUTONOMIC;4000;40;2;0,666666667;1057;0;48;2300;;127;21499;270;;268;26;35;BASIC_EDUCATION_AUTONOMIC;30;3;14;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;9610
12737;27.02.2022;;;;;;0;0;;5454;14;;;;;;;;;;UNIVERSITY_AUTONOMIC;30;1;7;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;4983
12738;17.01.2022;1;5000;AUTONOMIC;2000;23;0;0;1411;184;95;;;;2000;107;;218;4;;BACCALAUREATE_AUTONOMIC;14;2;25;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;973
12739;24.01.2022;0;18000;FULL_TIME;4000;40;2;0,666666667;32;948;51;;;;1374;1152;;32;7;;BACCALAUREATE_FULL_TIME;13;3;8;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;5825
12740;21.02.2022;0;10000;FULL_TIME;0;28;3;0,75;170;0;47;1500;;;1000;92;;170;14;92;BASIC_EDUCATION_FULL_TIME;7;4;15;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;2185
12741;07.04.2022;0;15000;FULL_TIME;7000;38;0;0;511;1999;90;;;;;257;;;;;UNIVERSITY_FULL_TIME;30;1;12;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;9246
12742;24.03.2022;0;6000;FULL_TIME;4000;37;2;0,666666667;819;5109;26;;;;4125;1006;;19;2;;BASIC_EDUCATION_FULL_TIME;30;3;2;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;7553
12743;31.05.2022;1;8000;AUTONOMIC;1200;41;8;0,888888889;691;820;4;;;35;;505;;111;16;;UNIVERSITY_AUTONOMIC;30;9;24;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-4010
12744;09.03.2022;;;;;;1;0,5;;;51;;;;;;;;;;BACCALAUREATE_FULL_TIME;30;2;9;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;7539
12745;25.01.2022;;;;;;1;0,5;723;6150;37;17406;;;5000;680;;319;13;;BACCALAUREATE_FULL_TIME;30;2;15;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;-4117
12746;28.01.2022;;;;;;0;0;745;;73;;;;;;;;1;;UNIVERSITY_AUTONOMIC;30;1;15;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;3616
12747;07.02.2022;0;6000;FULL_TIME;3000;29;0;0;279;426;71;;;;399;;;279;3;;UNIVERSITY_FULL_TIME;30;1;21;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-4792
12748;11.02.2022;0;6800;FULL_TIME;500;24;0;0;1079;0;43;12844;;199;0;310;;;111;;BACCALAUREATE_FULL_TIME;30;1;12;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;7329
12749;31.03.2022;;;;;;0;0;;1999;45;;;;1999;;;;;;UNIVERSITY_AUTONOMIC;30;1;7;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;224
12750;14.02.2022;1;18500;FULL_TIME;3000;28;0;0;1038;875;34;;;458;3371;;;28;28;;UNIVERSITY_FULL_TIME;29;1;8;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;-2194
12751;24.04.2022;0;8000;FULL_TIME;5500;46;2;0,666666667;1116;162;80;;;0;1900;968;;255;2;;BASIC_EDUCATION_FULL_TIME;30;3;41;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;1;19
12752;24.02.2022;0;11000;AUTONOMIC;5000;41;1;0,5;937;;28;;;;5500;;;267;1;;BASIC_EDUCATION_AUTONOMIC;7;2;13;-0,136166649;-0,990685946;0;1;0,587785252;0,809016994;0;2205
12753;26.04.2022;1;13500;AUTONOMIC;3200;26;0;0;1075;618;57;17066;;0;700;540;;67;10;;BACCALAUREATE_AUTONOMIC;7;1;8;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-3750
12754;31.01.2022;0;6000;FULL_TIME;1500;23;1;0,5;910;;70;;;54;;856;;;;;BACCALAUREATE_FULL_TIME;20;2;9;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;8219
12755;21.05.2022;;;;;;0;0;;3201;90;;;0;48000;840;;;;;BASIC_EDUCATION_FULL_TIME;15;1;9;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;-2150
12756;14.04.2022;;;;;;0;0;1;0;43;;;;1200;;;1;1;;BASIC_EDUCATION_PENSIONER;30;1;15;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;6112
12757;22.03.2022;0;15000;FULL_TIME;10000;19;1;0,5;;;54;;;;;;;;;;BACCALAUREATE_FULL_TIME;30;2;10;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;3187
12758;22.02.2022;0;5000;STUDENT;1500;21;2;0,666666667;999;32;100;;;;2049;;;143;11;;UNIVERSITY_STUDENT;7;3;14;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;823
12759;03.01.2022;0;12000;AUTONOMIC;4000;45;2;0,666666667;895;;92;;;;;359;;;8;;BACCALAUREATE_AUTONOMIC;30;3;10;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;4259
12760;31.05.2022;1;10000;FULL_TIME;7000;24;0;0;89;0;56;;;;2459;;;89;1;;BASIC_EDUCATION_FULL_TIME;30;1;43;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-2264
12761;01.03.2022;0;35000;AUTONOMIC;5000;38;0;0;202;3570;80;3250;;92;10000;21;;;;;UNIVERSITY_AUTONOMIC;30;1;22;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;6252
12762;03.01.2022;1;16809;AUTONOMIC;2300;23;5;0,714285714;148;1453;19;;;;4900;;;148;70;;BACCALAUREATE_AUTONOMIC;7;7;30;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;1949
12763;28.04.2022;;;;;;4;0,8;108;1140;6;;;2;4331;;;108;19;;BASIC_EDUCATION_FULL_TIME;30;5;10;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;1704
12764;14.03.2022;1;7000;FULL_TIME;1000;58;0;0;1277;6532;22;;;;18828;;;214;98;;BACCALAUREATE_FULL_TIME;15;1;15;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;1;9031
12765;02.05.2022;1;20000;FULL_TIME;7000;32;0;0;1115;;22;;;9;;432;;;3;;UNIVERSITY_FULL_TIME;30;1;7;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-462
12766;19.05.2022;1;20000;AUTONOMIC;13000;31;1;0,5;67;0;95;2023;;38;5000;308;;67;32;;BASIC_EDUCATION_AUTONOMIC;7;2;11;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;3953
12767;11.01.2022;1;18000;AUTONOMIC;12000;37;0;0;627;16;77;;;;15;;;10;10;;UNIVERSITY_AUTONOMIC;30;1;14;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;5462
12768;24.04.2022;0;10000;AUTONOMIC;2500;35;2;0,666666667;109;500;57;;;0;1300;;;109;3;;BACCALAUREATE_AUTONOMIC;30;3;11;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-4160
12769;03.05.2022;0;20000;FULL_TIME;5500;53;2;0,666666667;;1836;57;;;;2000;;;;;;UNIVERSITY_FULL_TIME;7;3;13;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;6659
12770;11.02.2022;0;5000;AUTONOMIC;2000;23;1;0,5;187;;93;;;0;;547;;;7;;BACCALAUREATE_AUTONOMIC;7;2;7;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;8606
12771;30.03.2022;1;7000;AUTONOMIC;7000;46;0;0;1128;0;49;;;;;640;;;7;;BACCALAUREATE_AUTONOMIC;15;1;12;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;6595
12772;12.01.2022;1;5000;FULL_TIME;0;24;0;0;151;1840;26;5900;;0;4200;49;;151;151;;UNIVERSITY_FULL_TIME;30;1;14;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;8100
12773;02.02.2022;0;25000;AUTONOMIC;1000;27;0;0;738;660;57;10088;;74;5999;208;;;;;UNIVERSITY_AUTONOMIC;14;1;11;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;144
12774;21.01.2022;1;7000;AUTONOMIC;4700;33;1;0,5;25;1300;21;;;;1300;636;;25;12;;BACCALAUREATE_AUTONOMIC;30;2;14;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-1693
12775;10.03.2022;0;10000;AUTONOMIC;4000;52;0;0;170;526;95;;;;1952;;;;;;BASIC_EDUCATION_AUTONOMIC;30;1;15;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;1394
12776;08.04.2022;0;17680;FULL_TIME;2000;30;0;0;149;1549;91;;;;;;;;;;BACCALAUREATE_FULL_TIME;7;1;12;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-2007
12777;08.05.2022;1;18000;RETIRED;5000;66;0;0;1439;835;66;;;1;2271;;;;;;UNIVERSITY_RETIRED;20;1;15;-0,39840109;-0,917211302;0;1;0,587785252;0,809016994;0;-4243
12778;30.04.2022;0;8000;FULL_TIME;1500;34;8;0,888888889;0;0;6;0;0;;0;0;0;0;0;0;BACCALAUREATE_FULL_TIME;26;9;11;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;5683
12779;25.02.2022;;;;;;0;0;1298;5740;76;;;;4100;408;;254;10;;BACCALAUREATE_FULL_TIME;30;1;11;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;9565
12780;16.05.2022;1;8000;HOME;1000;34;11;0,916666667;1063;1560;72;;;;1300;;;16;3;;BACCALAUREATE_HOME;16;12;8;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;5622
12781;22.03.2022;0;16000;FULL_TIME;7000;36;0;0;54;;50;;;;;359;;;;;BACCALAUREATE_FULL_TIME;30;1;15;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;-2239
12782;21.03.2022;1;20000;AUTONOMIC;3200;36;1;0,5;1408;2545;53;3000;;34;4085;261;;288;15;40;BACCALAUREATE_AUTONOMIC;15;2;15;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;0;6435
12783;11.02.2022;0;10000;AUTONOMIC;7000;35;1;0,5;959;480;68;;;116;2560;459;;;10;;UNIVERSITY_AUTONOMIC;30;2;11;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;0;4913
12784;13.04.2022;0;14000;FULL_TIME;5000;26;0;0;1205;234;90;;;0;1800;442;;239;3;;BACCALAUREATE_FULL_TIME;7;1;7;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;0;2538
12785;30.05.2022;;;;;;0;0;;;10;;;;;;;;;;BACCALAUREATE_FULL_TIME;15;1;13;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;-2451
12786;25.05.2022;0;8000;FULL_TIME;1500;31;0;0;308;1042;27;;;;3300;;;308;25;;BACCALAUREATE_FULL_TIME;30;1;7;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;1850
12787;03.04.2022;1;8500;FULL_TIME;0;26;2;0,666666667;34;812;8;;;;938;;;34;5;;UNIVERSITY_FULL_TIME;30;3;5;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;0;8318
12788;25.05.2022;0;25000;AUTONOMIC;1500;46;8;0,888888889;1319;318;41;;;0;1500;;;156;12;;UNIVERSITY_AUTONOMIC;30;9;16;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;1513
12789;12.04.2022;0;8000;FULL_TIME;5000;23;0;0;305;0;66;;;;12000;;;18;18;;BACCALAUREATE_FULL_TIME;15;1;26;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;0;3172
12790;19.04.2022;;;;;;6;0,857142857;22;145;60;;;;736;1386;;22;22;;UNIVERSITY_FULL_TIME;30;7;9;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;7492
12791;31.05.2022;;;;;;0;0;243;5220;54;;;;4500;;;243;13;;BACCALAUREATE_FULL_TIME;30;1;8;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;5123
12792;30.05.2022;1;25000;AUTONOMIC;35000;27;0;0;891;0;100;;;;200;277;;211;34;;BACCALAUREATE_AUTONOMIC;30;1;12;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;0;-338
12793;22.05.2022;0;15000;FULL_TIME;8000;53;0;0;45;;1;;;;;;;;;;BASIC_EDUCATION_FULL_TIME;30;1;13;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;0;-1575
12794;23.03.2022;0;8000;FULL_TIME;3000;49;3;0,75;1036;1429;46;;;;1429;812;;90;22;;BACCALAUREATE_FULL_TIME;30;4;26;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;0;6891
12795;26.01.2022;;;;;;4;0,8;1250;0;100;;;149;200;325;;52;6;;BACCALAUREATE_AUTONOMIC;30;5;15;-0,631087944;-0,775711291;0;1;0,587785252;0,809016994;1;3140
